row_index,examiner_slug,examiner_raw,tier,href,target_file,target_anchor,canonical_question_id,file_exists,anchor_exists,resolves_to_live_question,display_text,live_question_text,text_similarity,status,duplicate_pair
827,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q6,QB4_H.html,q6,QB4_H#q6,True,True,True,"Under what circumstances may AIS be switched off, and what is the procedure?","Under what circumstances may AIS be switched off, and what is the procedure?",1.0,OK,False
828,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q7,QB4_H.html,q7,QB4_H#q7,True,True,True,Differentiate between a Certificate of Competency (CoC) and a Certificate of Proficiency (CoP).,Differentiate between a Certificate of Competency (CoC) and a Certificate of Proficiency (CoP).,1.0,OK,False
829,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q8,QB4_H.html,q8,QB4_H#q8,True,True,True,"Explain the difference between GPS/AIS jamming and spoofing, and their implications for a Chief Engineer.","Explain the difference between GPS/AIS jamming and spoofing, and their implications for a Chief Engineer.",1.0,OK,False
830,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q9,QB4_H.html,q9,QB4_H#q9,True,True,True,What ship certificates and documents relate to WHO (World Health Organization) requirements?,What ship certificates and documents relate to WHO (World Health Organization) requirements?,1.0,OK,False
831,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q10,QB4_H.html,q10,QB4_H#q10,True,True,True,What is the procedure for extending the validity of a statutory certificate when a survey cannot be completed on time?,What is the procedure for extending the validity of a statutory certificate when a survey cannot be completed on time?,1.0,OK,False
832,srivastava,Srivastava,inferred,/meoclass1/QB4_H.html#q11,QB4_H.html,q11,QB4_H#q11,True,True,True,"Describe the key content and operational phases of BMP5 (Best Management Practices, Version 5).","Describe the key content and operational phases of BMP5 (Best Management Practices, Version 5).",1.0,OK,False
833,srivastava,Srivastava,inferred,/meoclass1/QB6.html#q4,QB6.html,q4,QB6#q4,True,True,True,What is SEEMP Part III and what does it contain? What is the International Energy Efficiency Certificate and its validity?,What is SEEMP Part III and what does it contain? What is the International Energy Efficiency Certificate and its validity?,1.0,OK,False
834,srivastava,Srivastava,inferred,/meoclass1/QB6_E.html#q1,QB6_E.html,q1,QB6_E#q1,True,True,True,Carbon Intensity Indicator (CII) Explanation,Carbon Intensity Indicator (CII) Explanation,1.0,OK,False
835,srivastava,Srivastava,inferred,/meoclass1/QB6_E.html#q2,QB6_E.html,q2,QB6_E#q2,True,True,True,Greenhouse Gas Fuel Intensity (GFI) Calculation & Unit,Greenhouse Gas Fuel Intensity (GFI) Calculation & Unit,1.0,OK,False
836,srivastava,Srivastava,inferred,/meoclass1/QB6_E.html#q3,QB6_E.html,q3,QB6_E#q3,True,True,True,GFI Calculation and Unit (Duplicate/Deepened Focus),GFI Calculation and Unit (Duplicate/Deepened Focus),1.0,OK,False
837,srivastava,Srivastava,inferred,/meoclass1/QB6_F.html#q1,QB6_F.html,q1,QB6_F#q1,True,True,True,Explain the IP (Industrial Personnel) Code under SOLAS Chapter XV.,Explain the IP (Industrial Personnel) Code under SOLAS Chapter XV.,1.0,OK,False
838,srivastava,Srivastava,inferred,/meoclass1/QB6_F.html#q2,QB6_F.html,q2,QB6_F#q2,True,True,True,Discuss the latest developments in Framo hydraulic cargo pumping technology.,Discuss the latest developments in Framo hydraulic cargo pumping technology.,1.0,OK,False
839,srivastava,Srivastava,inferred,/meoclass1/QB6_F.html#q3,QB6_F.html,q3,QB6_F#q3,True,True,True,Explain blockchain technology and its applications in the shipping industry.,Explain blockchain technology and its applications in the shipping industry.,1.0,OK,False
840,srivastava,Srivastava,inferred,/meoclass1/QB6_F.html#q4,QB6_F.html,q4,QB6_F#q4,True,True,True,"What is MMSI, how is it structured, and where is it used onboard?","What is MMSI, how is it structured, and where is it used onboard?",1.0,OK,False
841,srivastava,Srivastava,inferred,/meoclass1/QB6_F.html#q5,QB6_F.html,q5,QB6_F#q5,True,True,True,What is a ship's Call Sign and how does it differ from the IMO number?,What is a ship's Call Sign and how does it differ from the IMO number?,1.0,OK,False
842,srivastava,Srivastava,inferred,/meoclass1/QB7_C.html#q1,QB7_C.html,q1,QB7_C#q1,True,True,True,SEEMP Part III — why was it added? What are its contents? What is the CE's role?,SEEMP Part III — why was it added? What are its contents? What is the CE's role?,1.0,OK,False
843,srivastava,Srivastava,inferred,/meoclass1/QB7_E.html#q4,QB7_E.html,q4,QB7_E#q4,True,True,True,"Low flashpoint fuels — where are they used without requiring the IGF Code, and why is IGF not required there?","Low flashpoint fuels — where are they used without requiring the IGF Code, and why is IGF not required there?",1.0,OK,False
844,srivastava,Srivastava,inferred,/meoclass1/QB7_F.html#q1,QB7_F.html,q1,QB7_F#q1,True,True,True,"Green, Grey, Blue and Red hydrogen — differentiate between each type.","Green, Grey, Blue and Red hydrogen — differentiate between each type.",1.0,OK,False
845,senthil,Senthil,confirmed,/meoclass1/QB1_A.html#q21,QB1_A.html,q21,QB1_A#q21,True,True,True,Innocent Passage under UNCLOS — Explain.,Innocent Passage under UNCLOS — Explain.,1.0,OK,False
846,senthil,Senthil,confirmed,/meoclass1/QB1_D.html#q1,QB1_D.html,q1,QB1_D#q1,True,True,True,What was the GRT and DWT of your last vessel?,What was the GRT and DWT of your last vessel?,1.0,OK,False
847,senthil,Senthil,confirmed,/meoclass1/QB1_F.html#q6,QB1_F.html,q6,QB1_F#q6,True,True,True,Sustainable fuel certificates and who issues it contents of the certificate,Sustainable fuel certificates and who issues it contents of the certificate,1.0,OK,False
848,senthil,Senthil,confirmed,/meoclass1/QB1_G.html#q35,QB1_G.html,q35,QB1_G#q35,True,True,True,Digital inclinometer requirements - need - speciality,Digital inclinometer requirements - need - speciality,1.0,OK,False
849,senthil,Senthil,confirmed,/meoclass1/QB1_G.html#q36,QB1_G.html,q36,QB1_G#q36,True,True,True,Class Quarterly listing report contents - significance - contents - what all actions you will take as chief engineer .,Class Quarterly listing report contents - significance - contents - what all actions you will take as chief engineer .,1.0,OK,False
850,senthil,Senthil,confirmed,/meoclass1/QB2_A.html#q6,QB2_A.html,q6,QB2_A#q6,True,True,True,Recent container vessel safety developments — latest SOLAS amendments and IMO guidance.,Recent container vessel safety developments — latest SOLAS amendments and IMO guidance.,1.0,OK,False
851,senthil,Senthil,confirmed,/meoclass1/QB2_B.html#q16,QB2_B.html,q16,QB2_B#q16,True,True,True,What are the container test procedures? Do not limit the answer to the one-door-off test — describe the full range of structural and leakage tests carried out on containers.,What are the container test procedures? Do not limit the answer to the one-door-off test — describe the full range of structural and leakage tests carried out on containers.,1.0,OK,False
852,senthil,Senthil,confirmed,/meoclass1/QB2_D.html#q1,QB2_D.html,q1,QB2_D#q1,True,True,True,CO2 bottle found empty — how will you plan your watch and what actions will you take?,CO2 bottle found empty — how will you plan your watch and what actions will you take?,1.0,OK,False
853,senthil,Senthil,confirmed,/meoclass1/QB3_A.html#q5,QB3_A.html,q5,QB3_A#q5,True,True,True,"What are the requirements for drydock planning, and what surveys coincide with a planned drydock?","What are the requirements for drydock planning, and what surveys coincide with a planned drydock?",1.0,OK,False
854,senthil,Senthil,confirmed,/meoclass1/QB3_A.html#q10,QB3_A.html,q10,QB3_A#q10,True,True,True,"What is the difference between an ""unsafe ship"" and an ""unseaworthy ship""?","What is the difference between an ""unsafe ship"" and an ""unseaworthy ship""?",1.0,OK,False
855,senthil,Senthil,confirmed,/meoclass1/QB3_A.html#q18,QB3_A.html,q18,QB3_A#q18,True,True,True,"What is the significance of tribology / lube oil analysis (LOA) reports, and what actions does the Chief Engineer take based on them?","What is the significance of tribology / lube oil analysis (LOA) reports, and what actions does the Chief Engineer take based on them?",1.0,OK,False
856,senthil,Senthil,confirmed,/meoclass1/QB3_B.html#q11,QB3_B.html,q11,QB3_B#q11,True,True,True,"If a ship has already undergone a Renewal survey, what are the requirements for subsequent Annual and Intermediate surveys — do they still need to be carried out, and what do they cover?","If a ship has already undergone a Renewal survey, what are the requirements for subsequent Annual and Intermediate surveys — do they still need to be carried out, and what do they cover?",1.0,OK,False
857,senthil,Senthil,confirmed,/meoclass1/QB4_E.html#q9,QB4_E.html,q9,QB4_E#q9,True,True,True,Age norms for ships — age-related requirements and restrictions?,Age norms for ships — age-related requirements and restrictions?,1.0,OK,False
858,senthil,Senthil,confirmed,/meoclass1/QB4_E.html#q10,QB4_E.html,q10,QB4_E#q10,True,True,True,Who is the assessor in the MLC/STCW context?,Who is the assessor in the MLC/STCW context?,1.0,OK,False
859,senthil,Senthil,confirmed,/meoclass1/QB4_E.html#q11,QB4_E.html,q11,QB4_E#q11,True,True,True,Class notations of your vessel — list and explain each notation.,Class notations of your vessel — list and explain each notation.,1.0,OK,False
860,senthil,Senthil,confirmed,/meoclass1/QB4_E.html#q12,QB4_E.html,q12,QB4_E#q12,True,True,True,Members of IACS — list all member societies.,Members of IACS — list all member societies.,1.0,OK,False
861,senthil,Senthil,confirmed,/meoclass1/QB4_E.html#q13,QB4_E.html,q13,QB4_E#q13,True,True,True,Process of ship registration in India — what certificates and who issues them?,Process of ship registration in India — what certificates and who issues them?,1.0,OK,False
862,senthil,Senthil,confirmed,/meoclass1/QB4_E.html#q14,QB4_E.html,q14,QB4_E#q14,True,True,True,How many crew onboard your ship? How is crew complement decided and who decides?,How many crew onboard your ship? How is crew complement decided and who decides?,1.0,OK,False
863,senthil,Senthil,confirmed,/meoclass1/QB4_F.html#q4,QB4_F.html,q4,QB4_F#q4,True,True,True,Taking over as CE: what documents do you check in relation to ISM?,Taking over as CE: what documents do you check in relation to ISM?,1.0,OK,False
864,senthil,Senthil,confirmed,/meoclass1/QB4_I.html#q2,QB4_I.html,q2,QB4_I#q2,True,True,True,"During an ISM audit, what is the first thing you show a surveyor as CE to demonstrate everything is in good order (PMS system)? How does the surveyor verify your PMS is genuinely in good order, and how does the surveyor know bunkering was carried out safely?","During an ISM audit, what is the first thing you show a surveyor as CE to demonstrate everything is in good order (PMS system)? How does the surveyor verify your PMS is genuinely in good order, and how does the surveyor know bunkering was carried out safely?",1.0,OK,False
865,senthil,Senthil,confirmed,/meoclass1/QB5_A.html#q12,QB5_A.html,q12,QB5_A#q12,True,True,True,Root Cause Analysis / Fault Analysis Methods.,Root Cause Analysis / Fault Analysis Methods.,1.0,OK,False
866,senthil,Senthil,confirmed,/meoclass1/QB5_E.html#q7,QB5_E.html,q7,QB5_E#q7,True,True,True,3 specific requirements when taking over as Chief Engineer — what are they?,3 specific requirements when taking over as Chief Engineer — what are they?,1.0,OK,False
867,senthil,Senthil,confirmed,/meoclass1/QB6.html#q9,QB6.html,q9,QB6#q9,True,True,True,What are sustainable and alternative fuels in shipping? What is the difference? What is IMO's role regarding seafarers?,What are sustainable and alternative fuels in shipping? What is the difference? What is IMO's role regarding seafarers?,1.0,OK,False
868,senthil,Senthil,confirmed,/meoclass1/QB8_A.html#q6,QB8_A.html,q6,QB8_A#q6,True,True,True,IMDG DG cargo documents?,IMDG DG cargo documents?,1.0,OK,False
869,senthil,Senthil,confirmed,/meoclass1/QB8_G.html#q1,QB8_G.html,q1,QB8_G#q1,True,True,True,Can an LNG carrier carry chemical cargo?,Can an LNG carrier carry chemical cargo?,1.0,OK,False
870,senthil,Senthil,confirmed,/meoclass1/QB9_D.html#q7,QB9_D.html,q7,QB9_D#q7,True,True,True,What is a contagious zone in maritime context?,What is a contagious zone in maritime context?,1.0,OK,False
871,senthil,Senthil,confirmed,/meoclass1/QB9_D.html#q8,QB9_D.html,q8,QB9_D#q8,True,True,True,ELSA incident — where did it happen and how is the case handled? Under what laws?,ELSA incident — where did it happen and how is the case handled? Under what laws?,1.0,OK,False
872,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q1,QB2_A.html,q1,QB2_A#q1,True,True,True,"CSC Convention — what it covers, container testing, approval methods, certification, and how reefer container testing differs.","CSC Convention — what it covers, container testing, approval methods, certification, and how reefer container testing differs.",1.0,OK,False
873,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q3,QB2_A.html,q3,QB2_A#q3,True,True,True,"Container material — why Corten steel, key properties, wall thickness by component, and why corrugation is used.","Container material — why Corten steel, key properties, wall thickness by component, and why corrugation is used.",1.0,OK,False
874,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q11,QB2_A.html,q11,QB2_A#q11,True,True,True,"Grain Code — intact stability criteria, grain heeling moment mechanism, and Document of Authorisation.","Grain Code — intact stability criteria, grain heeling moment mechanism, and Document of Authorisation.",1.0,OK,False
875,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q15,QB2_A.html,q15,QB2_A#q15,True,True,True,"ICOF — full name, who issues, contents, validity, and survey cycle.","ICOF — full name, who issues, contents, validity, and survey cycle.",1.0,OK,False
876,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q22,QB2_A.html,q22,QB2_A#q22,True,True,True,"GBS — Goal-Based Ship Construction Standards. What is it, five-tier structure, and which ships does it apply to?","GBS — Goal-Based Ship Construction Standards. What is it, five-tier structure, and which ships does it apply to?",1.0,OK,False
877,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q23,QB2_A.html,q23,QB2_A#q23,True,True,True,"As CE, a charterer proposes a new chemical cargo — how do you confirm ship suitability?","As CE, a charterer proposes a new chemical cargo — how do you confirm ship suitability?",1.0,OK,False
878,senthil,Senthil,ce_tip,/meoclass1/QB2_A.html#q25,QB2_A.html,q25,QB2_A#q25,True,True,True,"Persistent floater — definition, GESAMP criteria, MARPOL significance.","Persistent floater — definition, GESAMP criteria, MARPOL significance.",1.0,OK,False
